id,title,year,url,abstract,triage_score,matches_known_d01_anchor,screening_status,provenance
doi:10.1115/1.4055386,Fan Stability Enhancement With Partial Casing Treatments,2022,https://doi.org/10.1115/1.4055386,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 45, ""source_id"": ""doi:10.1115/1.4055386""}]"
doi:10.1115/1.4055424,InstabilitiesEverywhere!Hard Problems in Aero-Engines,2022,https://doi.org/10.1115/1.4055424,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 24, ""source_id"": ""doi:10.1115/1.4055424""}]"
doi:10.1115/gt2002-30368,Self-Recirculating Casing Treatment Concept for Enhanced Compressor Performance,2002,https://doi.org/10.1115/gt2002-30368,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 15, ""source_id"": ""doi:10.1115/gt2002-30368""}]"
doi:10.1115/gt2015-43628,Self-Excited Blade Vibration Experimentally Investigated in Transonic Compressors: Rotating Instabilities and Flutter,2015,https://doi.org/10.1115/gt2015-43628,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 10, ""source_id"": ""doi:10.1115/gt2015-43628""}]"
doi:10.1115/gt2017-63807,Development of a Combined Eddy Current and Pressure Sensor for Gas Turbine Blade Health Monitoring,2017,https://doi.org/10.1115/gt2017-63807,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 10, ""source_id"": ""doi:10.1115/gt2017-63807""}]"
doi:10.1115/gt2018-75153,Stall Inception in Low Pressure Ratio Fans,2018,https://doi.org/10.1115/gt2018-75153,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 21, ""source_id"": ""doi:10.1115/gt2018-75153""}]"
doi:10.1115/gt2019-91361,"Theoretical and Experimental Investigation of a Small-Scale, High-Speed, and Oil-Free Radial Anode Off-Gas Recirculation Fan for Solid Oxide Fuel Cell Systems",2019,https://doi.org/10.1115/gt2019-91361,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 31, ""source_id"": ""doi:10.1115/gt2019-91361""}]"
doi:10.1124/pharmrev.122.000684,Pharmacology of Heparin and Related Drugs: An Update,2023,https://doi.org/10.1124/pharmrev.122.000684,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 28, ""source_id"": ""doi:10.1124/pharmrev.122.000684""}]"
doi:10.1126/sciadv.adk9878,Macrophage depletion protects against cisplatin-induced ototoxicity and nephrotoxicity,2024,https://doi.org/10.1126/sciadv.adk9878,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 36, ""source_id"": ""doi:10.1126/sciadv.adk9878""}]"
doi:10.1146/annurev-physiol-021014-071931,Cilia Dysfunction in Lung Disease,2014,https://doi.org/10.1146/annurev-physiol-021014-071931,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 24, ""source_id"": ""doi:10.1146/annurev-physiol-021014-071931""}]"
doi:10.1155/2013/526192,A Critical Review of Stall Control Techniques in Industrial Fans,2013,https://doi.org/10.1155/2013/526192,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 39, ""source_id"": ""doi:10.1155/2013/526192""}]"
doi:10.1155/2020/8882858,High-Precision Extraction Method for Blade Tip-Timing Signal with Eddy Current Sensor,2020,https://doi.org/10.1155/2020/8882858,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 16, ""source_id"": ""doi:10.1155/2020/8882858""}]"
doi:10.1186/2046-2530-2-6,"Functional aspects of primary cilia in signaling, cell cycle and tumorigenesis",2013,https://doi.org/10.1186/2046-2530-2-6,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 6, ""source_id"": ""doi:10.1186/2046-2530-2-6""}]"
doi:10.1186/s12951-023-02145-1,Exosomes from umbilical cord-derived mesenchymal stem cells combined with gelatin methacryloyl inhibit vein graft restenosis by enhancing endothelial functions,2023,https://doi.org/10.1186/s12951-023-02145-1,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 39, ""source_id"": ""doi:10.1186/s12951-023-02145-1""}]"
doi:10.1186/s43251-024-00143-3,Research progress on calibration of bridge structural health monitoring sensing system,2024,https://doi.org/10.1186/s43251-024-00143-3,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 41, ""source_id"": ""doi:10.1186/s43251-024-00143-3""}]"
doi:10.1371/journal.pbio.3000538,A single-cell atlas of adult Drosophila ovary identifies transcriptional programs and somatic cell lineage regulating oogenesis,2020,https://doi.org/10.1371/journal.pbio.3000538,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 29, ""source_id"": ""doi:10.1371/journal.pbio.3000538""}]"
doi:10.1387/ijdb.103109rk,Targeted expression of p35 reveals a role for caspases in formation of the adult abdominal cuticle in Drosophila,2011,https://doi.org/10.1387/ijdb.103109rk,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 32, ""source_id"": ""doi:10.1387/ijdb.103109rk""}]"
doi:10.14279/depositonce-5935,A unified analytical approach for the acoustic conceptual design of fans of modern aero-engines,2017,https://doi.org/10.14279/depositonce-5935,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 42, ""source_id"": ""doi:10.14279/depositonce-5935""}]"
doi:10.1515/hsz-2021-0180,Hepatic stellate cells: current state and open questions,2021,https://doi.org/10.1515/hsz-2021-0180,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 31, ""source_id"": ""doi:10.1515/hsz-2021-0180""}]"
doi:10.15226/2378-1726/6/2/00186,A Comprehensive Review of Acne Vulgaris,2019,https://doi.org/10.15226/2378-1726/6/2/00186,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 20, ""source_id"": ""doi:10.15226/2378-1726/6/2/00186""}]"
doi:10.1593/tlo.10202,Identification and Validation of Src and Phospho-Src Family Proteins in Circulating Mononuclear Cells as Novel Biomarkers for Pancreatic Cancer,2011,https://doi.org/10.1593/tlo.10202,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 27, ""source_id"": ""doi:10.1593/tlo.10202""}]"
doi:10.19080/etoaj.2021.04.555626,A Literature Review of Non-Contact Tools and Methods in Structural Health Monitoring,2021,https://doi.org/10.19080/etoaj.2021.04.555626,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 48, ""source_id"": ""doi:10.19080/etoaj.2021.04.555626""}]"
doi:10.20381/ruor-3011,Bladed Disk Crack Detection Through Advanced Analysis of Blade Passage Signals,2013,https://doi.org/10.20381/ruor-3011,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 30, ""source_id"": ""doi:10.20381/ruor-3011""}]"
doi:10.20944/preprints202107.0077.v1,High Temperature Magnetic Sensors,2021,https://doi.org/10.20944/preprints202107.0077.v1,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 40, ""source_id"": ""doi:10.20944/preprints202107.0077.v1""}]"
doi:10.2172/10179018,Advanced Turbine Technology Applications Project (ATTAP). Annual report 1992,1993,https://doi.org/10.2172/10179018,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 9, ""source_id"": ""doi:10.2172/10179018""}]"
doi:10.2172/1219412,Measure Guideline: Sealing and Insulating Ducts in Existing Homes,2011,https://doi.org/10.2172/1219412,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 5, ""source_id"": ""doi:10.2172/1219412""}]"
doi:10.2172/5449342,Preliminary design and economic investigations of Diffuser-Augmented Wind Turbines (DAWT),1981,https://doi.org/10.2172/5449342,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 1, ""source_id"": ""doi:10.2172/5449342""}]"
doi:10.2172/7318031,High temperature turbine technology program. Phase I. Program and system definition. Topical report: low Btu gas combustor preliminary designs for three concepts,1977,https://doi.org/10.2172/7318031,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 14, ""source_id"": ""doi:10.2172/7318031""}]"
doi:10.2172/943932,Active load control techniques for wind turbines.,2008,https://doi.org/10.2172/943932,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 47, ""source_id"": ""doi:10.2172/943932""}]"
doi:10.22214/ijraset.2017.11228,Condition Monitoring of Low Pressure Steam Turbine Blades,2017,https://doi.org/10.22214/ijraset.2017.11228,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 36, ""source_id"": ""doi:10.22214/ijraset.2017.11228""}]"
doi:10.24425/ather.2023.146556,"Effect of D-shaped, reverse D-shaped and U-shaped turbulators in solar air heater on thermo-hydraulic performance",2023,https://doi.org/10.24425/ather.2023.146556,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 30, ""source_id"": ""doi:10.24425/ather.2023.146556""}]"
doi:10.24425/ather.2023.147535,Optimization of geometric and flow parameters of solar air heater roughened with artificial roughness by Taguchi method,2023,https://doi.org/10.24425/ather.2023.147535,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 46, ""source_id"": ""doi:10.24425/ather.2023.147535""}]"
doi:10.2514/1.b35128,Multifidelity Multidisciplinary Whole-Engine Thermomechanical Design Optimization,2014,https://doi.org/10.2514/1.b35128,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 43, ""source_id"": ""doi:10.2514/1.b35128""}]"
doi:10.2514/5.9781600865183.0203.0219,Aircraft Far-Field Aerodynamic Noise: Its Measurement and Prediction,1976,https://doi.org/10.2514/5.9781600865183.0203.0219,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 4, ""source_id"": ""doi:10.2514/5.9781600865183.0203.0219""}]"
doi:10.2514/5.9781600865183.0233.0249,Fan Noise and Control: Aerodynamic Sound Generation due-to the Interaction of an Unsteady Wake with a Rigid Surface,1976,https://doi.org/10.2514/5.9781600865183.0233.0249,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 9, ""source_id"": ""doi:10.2514/5.9781600865183.0233.0249""}]"
doi:10.2514/5.9781600865183.0289.0306,Duct Acoustics: Influence of Grazing Flow on Duct Wall Normal Impedances,1976,https://doi.org/10.2514/5.9781600865183.0289.0306,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 28, ""source_id"": ""doi:10.2514/5.9781600865183.0289.0306""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 19, ""source_id"": ""doi:10.2514/5.9781600865183.0289.0306""}]"
doi:10.2514/5.9781600865183.0331.0345,Duct Acoustics: Attenuation of the Sound Associated with a Plane Wave in a Multisectional Duct,1976,https://doi.org/10.2514/5.9781600865183.0331.0345,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 34, ""source_id"": ""doi:10.2514/5.9781600865183.0331.0345""}]"
doi:10.2514/5.9781600865183.0347.0362,Duct Acoustics: Sound Propagation in Curved Ducts,1976,https://doi.org/10.2514/5.9781600865183.0347.0362,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 27, ""source_id"": ""doi:10.2514/5.9781600865183.0347.0362""}]"
doi:10.2514/5.9781600865183.0363.0370,Duct Acoustics: Duct Acoustics and Acoustic Finite Element Method,1976,https://doi.org/10.2514/5.9781600865183.0363.0370,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 24, ""source_id"": ""doi:10.2514/5.9781600865183.0363.0370""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 15, ""source_id"": ""doi:10.2514/5.9781600865183.0363.0370""}]"
doi:10.2514/5.9781600865183.0371.0384,Duct Acoustics: Suppression of Multiple Pure Tones,1976,https://doi.org/10.2514/5.9781600865183.0371.0384,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 30, ""source_id"": ""doi:10.2514/5.9781600865183.0371.0384""}]"
doi:10.2514/5.9781600865183.0385.0395,Duct Acoustics: Sparse Matrix Techniques Applied to Modal Analysis of Multisection Duct Liners,1976,https://doi.org/10.2514/5.9781600865183.0385.0395,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 24, ""source_id"": ""doi:10.2514/5.9781600865183.0385.0395""}]"
doi:10.2514/5.9781600865183.0433.0450,Duct Acoustics: Effects of a Conical Segment on Sound Radiation from a Circular Duct,1976,https://doi.org/10.2514/5.9781600865183.0433.0450,,0,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 31, ""source_id"": ""doi:10.2514/5.9781600865183.0433.0450""}]"
